13104,2000-01-08,1,99.65
13106,2000-05-12,1,93.81
13110,2000-07-09,1,91.85
13114,2000-08-19,1,89.72
13116,2000-04-29,1,99.65
13134,2000-11-01,1,98.5
13141,2000-04-12,1,91.6
13142,2000-09-27,1,95.39
13143,2000-07-19,1,88.09
13145,2000-06-24,1,95.37
13149,2000-08-26,1,92.3
13152,2000-06-20,1,99.46
13157,2000-03-23,1,96.39
13165,2000-07-23,1,99.52
13184,2000-12-03,1,88.05
13186,2000-09-09,1,91.01
13190,2000-10-18,1,96.14
13202,2000-04-14,1,94.35
13205,2000-09-08,1,95.59
13212,2000-06-13,1,89.96
13215,2000-08-31,1,91.43
13219,2000-11-15,1,95.83
13220,2000-03-02,1,96.44
13225,2000-01-22,1,92.74
13247,2000-11-05,1,91.94
13251,2000-06-18,1,99.22
13252,2000-07-27,1,87.24
13259,2000-06-23,1,98.12
13287,2000-03-19,1,95.59
13297,2000-04-16,1,91.99
13298,2000-09-20,1,85.53
13299,2000-02-09,1,97.1
13308,2000-03-11,1,88.97
13313,2000-08-23,1,93.66
13314,2000-10-01,1,94.51
13323,2000-05-11,1,89.93
13325,2000-08-10,1,94.01
13330,2000-10-12,1,93.11
13335,2000-06-23,1,93.67
13361,2000-06-05,1,85.57
13365,2000-12-13,1,98.61
13372,2000-03-14,1,87.07
13375,2000-08-09,1,98.11
13381,2000-03-22,1,85.66
13390,2000-07-17,1,99.36
13394,2000-11-13,1,90.87
13395,2000-12-06,1,93.12
13405,2000-09-05,1,86.2
13407,2000-01-19,1,93.43
13413,2000-02-28,1,88.47
13416,2000-01-15,1,96.81
13421,2000-02-03,1,90.92
13430,2000-09-01,1,87.42
13437,2000-07-29,1,92.27
13440,2000-01-05,1,90.91
13454,2000-06-14,1,86.94
13457,2000-07-30,1,97.35
13466,2000-09-02,1,93.13
13476,2000-09-12,1,86.84
13486,2000-08-17,1,93.78
13513,2000-01-28,1,88.83
13515,2000-06-04,1,88.39
13521,2000-11-28,1,94.36
13529,2000-09-10,1,96.95
13530,2000-10-07,1,93.25
13531,2000-05-10,1,99.25
13533,2000-08-28,1,89.52
13536,2000-05-20,1,96.57
13539,2000-05-09,1,95.81
13542,2000-06-02,1,90.55
13547,2000-12-18,1,86.0
13554,2000-06-17,1,87.49
13559,2000-02-23,1,96.27
13560,2000-05-15,1,96.67
13571,2000-01-18,1,85.0
13572,2000-02-08,1,97.5
13573,2000-07-23,1,87.42
13575,2000-02-05,1,98.78
13578,2000-12-29,1,93.28
13582,2000-04-21,1,87.16
13587,2000-03-04,1,85.69
13597,2000-08-29,1,89.21
13600,2000-11-06,1,94.14
13601,2000-02-26,1,94.61
13606,2000-12-02,1,88.6
13609,2000-02-29,1,93.26
13617,2000-08-31,1,90.43
13618,2000-07-08,1,88.93
13625,2000-09-07,1,95.08
13638,2000-01-28,1,99.22
13673,2000-10-30,1,97.03
13674,2000-05-10,1,87.35
13675,2000-04-18,1,86.44
13677,2000-07-08,1,90.4
13680,2000-03-15,1,87.46
13692,2000-02-06,1,90.7
13697,2000-11-07,1,90.0
13700,2000-04-24,1,92.64
13707,2000-08-31,1,86.58
13725,2000-10-02,1,97.88
13749,2000-11-19,1,87.46
13750,2000-09-16,1,93.39
13751,2000-07-14,1,87.26
13758,2000-08-28,1,96.74
13762,2000-12-12,1,90.46
13770,2000-02-12,1,89.41
13771,2000-02-13,1,90.85
13773,2000-07-06,1,91.51
13778,2000-01-31,1,94.8
13781,2000-07-10,1,86.89
13791,2000-02-18,1,86.23
13792,2000-11-28,1,97.2
13811,2000-10-19,1,95.45
13815,2000-11-22,1,99.43
13818,2000-03-14,1,94.36
13820,2000-06-04,1,85.84
13822,2000-07-02,1,98.28
13828,2000-12-08,1,94.19
13831,2000-01-10,1,95.82
13834,2000-03-01,1,90.22
13836,2000-10-18,1,89.04
13839,2000-03-12,1,97.17
13841,2000-06-15,1,91.51
13851,2000-08-31,1,96.21
13857,2000-10-13,1,90.72
13869,2000-09-08,1,96.26
13870,2000-09-30,1,85.78
13886,2000-10-10,1,85.57
13889,2000-10-09,1,86.95
13894,2000-11-15,1,97.36
13899,2000-10-26,1,93.98
13905,2000-09-21,1,92.15
13913,2000-11-03,1,85.49
13915,2000-09-08,1,87.9
13919,2000-01-20,1,98.07
13922,2000-12-04,1,99.11
13923,2000-03-03,1,88.02
13927,2000-04-03,1,85.37
13928,2000-07-01,1,94.14
13939,2000-02-15,1,94.37
13940,2000-05-05,1,88.19
13943,2000-10-26,1,89.78
13948,2000-04-07,1,97.29
13960,2000-07-03,1,87.22
13962,2000-07-24,1,95.59
13976,2000-03-08,1,97.56
14000,2000-03-03,1,94.5
14015,2000-10-26,1,98.47
14029,2000-11-07,1,85.28
14030,2000-09-13,1,95.61
14043,2000-04-28,1,86.27
14048,2000-09-15,1,99.71
14050,2000-12-14,1,85.31
14052,2000-01-15,1,85.12
14054,2000-04-02,1,86.23
14059,2000-05-25,1,99.37
14060,2000-10-08,1,87.61
14063,2000-06-17,1,85.22
14071,2000-01-19,1,94.51
14079,2000-06-09,1,92.72
14088,2000-01-15,1,98.4
14105,2000-12-13,1,93.46
14110,2000-06-22,1,95.7
14111,2000-05-11,1,92.63
14112,2000-07-20,1,98.72
14120,2000-06-27,1,99.62
14125,2000-01-11,1,91.85
14133,2000-09-20,1,90.64
14160,2000-11-11,1,88.49
14169,2000-12-02,1,90.22
14178,2000-05-07,1,95.01
14181,2000-07-23,1,99.79
14202,2000-02-23,1,92.37
14207,2000-04-26,1,93.17
14210,2000-12-16,1,94.52
14212,2000-06-01,1,91.49
14213,2000-04-27,1,86.74
14215,2000-02-14,1,86.54
14218,2000-02-21,1,96.81
14222,2000-08-23,1,88.52
14226,2000-07-16,1,94.3
14229,2000-09-23,1,94.42
14231,2000-06-18,1,89.51
14237,2000-06-21,1,92.59
14243,2000-06-23,1,88.34
14251,2000-01-28,1,86.77
14252,2000-02-10,1,95.4
14256,2000-06-01,1,97.09
14266,2000-09-22,1,99.49
14267,2000-10-15,1,96.15
14273,2000-09-06,1,93.46
14287,2000-11-13,1,97.26
14295,2000-05-30,1,86.78
14296,2000-02-07,1,91.52
14312,2000-02-17,1,90.25
14313,2000-02-14,1,90.52
14324,2000-12-08,1,90.4
14339,2000-10-03,1,91.67
14344,2000-10-29,1,94.68
14349,2000-05-17,1,89.24
14350,2000-05-02,1,99.34
14354,2000-06-05,1,98.99
14356,2000-10-24,1,98.14
14360,2000-09-04,1,92.11
14374,2000-06-13,1,93.36
14385,2000-05-17,1,93.13
14402,2000-01-12,1,90.6
14408,2000-04-17,1,87.21
14414,2000-01-07,1,95.84
14416,2000-11-13,1,90.03
14423,2000-11-18,1,92.95
14427,2000-03-07,1,87.12
14433,2000-12-15,1,97.53
14439,2000-05-28,1,93.79
14441,2000-04-27,1,96.49
14461,2000-07-19,1,87.05
14462,2000-09-14,1,92.02
14469,2000-01-11,1,98.84
14480,2000-03-29,1,97.78
14481,2000-02-27,1,85.85
14483,2000-02-06,1,97.11
14484,2000-07-21,1,85.71
14489,2000-06-27,1,97.09
14499,2000-07-13,1,99.93
14502,2000-01-17,1,91.27
14520,2000-07-08,1,96.52
14522,2000-06-18,1,95.67
14524,2000-03-30,1,97.39
14532,2000-02-02,1,94.64
14546,2000-01-19,1,90.59
14553,2000-04-05,1,95.47
14558,2000-03-25,1,90.25
14560,2000-06-03,1,99.09
14564,2000-08-13,1,86.6
14568,2000-02-13,1,98.7
14569,2000-07-28,1,90.99
14575,2000-10-23,1,95.5
14578,2000-04-04,1,92.31
14583,2000-11-08,1,95.17
14587,2000-11-10,1,89.07
14601,2000-11-08,1,91.93
14610,2000-10-16,1,85.68
14611,2000-11-25,1,94.57
14622,2000-09-02,1,88.56
14627,2000-10-28,1,91.42
14637,2000-06-12,1,98.34
14638,2000-07-27,1,89.93
14645,2000-02-05,1,96.45
14653,2000-12-07,1,97.08
14659,2000-10-31,1,85.96
14676,2000-11-11,1,95.83
14678,2000-01-23,1,90.6
14692,2000-10-12,1,89.52
14693,2000-02-16,1,95.52
14696,2000-11-16,1,94.67
14706,2000-08-16,1,92.06
14707,2000-09-21,1,85.95
14710,2000-01-22,1,92.79
14713,2000-05-02,1,85.61
14724,2000-11-15,1,98.77
14727,2000-06-12,1,94.89
14731,2000-12-04,1,88.71
14738,2000-01-20,1,95.29
14749,2000-12-25,1,85.41
14750,2000-04-23,1,99.67
14757,2000-08-15,1,95.21
14769,2000-04-02,1,90.06
14779,2000-06-17,1,91.93
14783,2000-10-16,1,96.88
14785,2000-08-16,1,91.75
14794,2000-06-17,1,90.6
14802,2000-10-30,1,99.15
14809,2000-10-19,1,87.04
14817,2000-08-09,1,98.12
14826,2000-12-23,1,89.5
14827,2000-07-14,1,99.46
14852,2000-06-09,1,91.4
14857,2000-10-26,1,90.96
14871,2000-02-12,1,97.19
14883,2000-12-13,1,94.15
14892,2000-03-10,1,91.06
14897,2000-04-19,1,88.33
14898,2000-07-08,1,94.98
14905,2000-04-03,1,88.93
14912,2000-03-29,1,94.79
14916,2000-05-23,1,88.62
14919,2000-12-24,1,92.19
14928,2000-05-15,1,93.79
14955,2000-05-08,1,88.35
14971,2000-07-21,1,92.01
14972,2000-12-07,1,92.35
14977,2000-01-20,1,91.3
14982,2000-06-08,1,92.28
14987,2000-07-09,1,96.28
14991,2000-12-28,1,90.52
14998,2000-07-10,1,97.17
15004,2000-07-20,1,99.21
15007,2000-08-12,1,85.72
15009,2000-10-04,1,96.13
15012,2000-02-26,1,90.35
15020,2000-06-24,1,85.57
15045,2000-11-05,1,91.5
15050,2000-10-31,1,99.35
15053,2000-06-19,1,91.72
15060,2000-09-23,1,95.99
15066,2000-12-20,1,97.83
15067,2000-12-22,1,95.15
15073,2000-01-10,1,87.67
15074,2000-04-21,1,89.78
15079,2000-08-07,1,88.32
15085,2000-03-16,1,96.09
15089,2000-12-08,1,96.14
15106,2000-02-12,1,91.74
15115,2000-08-29,1,96.83
15117,2000-05-30,1,85.89
15125,2000-10-26,1,92.19
15126,2000-02-25,1,98.97
15130,2000-05-29,1,86.51
15131,2000-02-05,1,89.43
15133,2000-06-29,1,85.64
15143,2000-05-17,1,86.21
15145,2000-12-21,1,96.41
15147,2000-05-03,1,86.95
15151,2000-04-06,1,99.38
15152,2000-03-06,1,91.84
15157,2000-07-18,1,87.47
15162,2000-06-24,1,89.79
15177,2000-10-02,1,85.22
15182,2000-06-19,1,87.46
15213,2000-08-15,1,93.35
15220,2000-01-26,1,97.38
15228,2000-06-05,1,85.83
15258,2000-03-11,1,86.12
15264,2000-04-06,1,89.71
15268,2000-12-19,1,96.12
15272,2000-01-06,1,96.63
15274,2000-10-19,1,90.78
15275,2000-02-20,1,96.17
15279,2000-04-03,1,96.24
15284,2000-01-13,1,98.93
15287,2000-05-20,1,86.61
15292,2000-11-24,1,85.68
15295,2000-01-19,1,89.13
15299,2000-03-19,1,86.61
15307,2000-02-17,1,96.51
15309,2000-02-27,1,90.62
15319,2000-12-09,1,87.61
15321,2000-01-26,1,91.24
15333,2000-03-26,1,85.75
15338,2000-05-25,1,85.8
15339,2000-02-03,1,88.03
15355,2000-08-11,1,88.73
15358,2000-01-23,1,91.6
15363,2000-05-05,1,89.43
15373,2000-07-20,1,96.9
15389,2000-08-10,1,94.98
15392,2000-11-03,1,89.33
15403,2000-11-03,1,96.91
15405,2000-05-18,1,90.28
15422,2000-08-12,1,90.72
15434,2000-06-10,1,95.06
15437,2000-11-05,1,97.67
15439,2000-11-09,1,96.54
15458,2000-07-22,1,94.1
15460,2000-07-30,1,89.67
15466,2000-06-11,1,87.19
15478,2000-04-07,1,86.85
15484,2000-03-12,1,90.43
15485,2000-12-07,1,96.8
15488,2000-01-17,1,88.86
15489,2000-04-20,1,85.3
15492,2000-07-27,1,93.31
15493,2000-12-14,1,97.21
15496,2000-12-17,1,98.41
15505,2000-12-16,1,93.88
15508,2000-05-02,1,89.91
15510,2000-03-21,1,89.64
15516,2000-11-14,1,93.23
15520,2000-06-01,1,86.92
15540,2000-04-18,1,95.12
15571,2000-11-06,1,91.0
15576,2000-07-17,1,96.79
15588,2000-06-02,1,89.22
15593,2000-01-24,1,96.74
15602,2000-02-17,1,90.39
15603,2000-02-18,1,95.33
15604,2000-05-14,1,97.78
15605,2000-10-14,1,99.82
15614,2000-02-02,1,87.04
15620,2000-04-13,1,94.29
15622,2000-11-18,1,93.6
15630,2000-12-01,1,98.28
15653,2000-07-12,1,94.94
15654,2000-02-27,1,94.02
15660,2000-12-12,1,90.42
15663,2000-06-16,1,89.73
15669,2000-12-06,1,90.82
15670,2000-09-28,1,99.29
15676,2000-03-19,1,90.83
15678,2000-01-16,1,97.33
15681,2000-02-17,1,86.18
15701,2000-05-07,1,85.4
15710,2000-06-26,1,91.81
15711,2000-02-17,1,89.52
15715,2000-04-03,1,89.86
15716,2000-09-21,1,92.54
15719,2000-01-12,1,93.89
15721,2000-02-05,1,94.47
15723,2000-05-26,1,98.31
15735,2000-03-24,1,98.58
15737,2000-07-09,1,86.55
15754,2000-02-02,1,86.84
15759,2000-05-25,1,95.64
15776,2000-11-26,1,96.33
15778,2000-10-03,1,95.39
15793,2000-03-11,1,90.35
15794,2000-12-07,1,96.59
15801,2000-01-22,1,89.98
15802,2000-04-28,1,92.59
15811,2000-04-13,1,95.75
15815,2000-02-22,1,89.35
15819,2000-10-03,1,99.01
15824,2000-03-21,1,97.0
15827,2000-04-08,1,94.63
15832,2000-12-20,1,98.45
15834,2000-06-11,1,93.75
15835,2000-05-09,1,95.99
15853,2000-02-21,1,99.3
15861,2000-02-02,1,91.55
15866,2000-06-21,1,87.25
15871,2000-11-02,1,90.18
15873,2000-05-04,1,91.1
15874,2000-07-13,1,92.75
15881,2000-02-08,1,85.65
15885,2000-09-21,1,91.26
15893,2000-01-27,1,93.13
15905,2000-09-16,1,93.05
15914,2000-01-25,1,98.38
15917,2000-04-20,1,96.28
15928,2000-05-18,1,88.56
15932,2000-04-14,1,95.1
15941,2000-01-31,1,97.78
15953,2000-01-26,1,99.95
15954,2000-10-14,1,93.58
15957,2000-06-22,1,95.12
15966,2000-11-11,1,91.12
15987,2000-12-27,1,94.81
16009,2000-07-02,1,98.73
16012,2000-03-21,1,92.28
16013,2000-12-13,1,99.15
16024,2000-03-21,1,91.0
16034,2000-03-03,1,98.66
16038,2000-03-31,1,88.08
16040,2000-05-28,1,98.89
16046,2000-04-05,1,93.03
16061,2000-06-08,1,89.86
16067,2000-12-08,1,86.38
16068,2000-07-03,1,93.89
16075,2000-03-20,1,90.41
16079,2000-09-07,1,97.46
16081,2000-04-13,1,97.8
16098,2000-11-12,1,99.9
16099,2000-05-22,1,95.17
16109,2000-10-17,1,91.4
16111,2000-04-18,1,98.51
16113,2000-11-20,1,86.16
16123,2000-01-16,1,86.39
16150,2000-12-08,1,87.18
16155,2000-06-27,1,93.44
16161,2000-06-09,1,90.72
16163,2000-03-17,1,92.69
16170,2000-12-08,1,94.38
16179,2000-03-05,1,95.54
16190,2000-08-11,1,95.45
16192,2000-04-04,1,85.33
16193,2000-06-28,1,89.68
16200,2000-11-09,1,88.98
16214,2000-09-22,1,91.94
16218,2000-02-27,1,85.76
16220,2000-02-04,1,94.03
16227,2000-05-02,1,85.2
16229,2000-10-18,1,85.9
16230,2000-11-23,1,91.35
16233,2000-10-12,1,93.34
16237,2000-01-27,1,99.26
16240,2000-03-17,1,98.65
16244,2000-06-15,1,90.66
16246,2000-01-20,1,93.19
16251,2000-08-25,1,89.88
16256,2000-09-21,1,95.96
16275,2000-05-26,1,96.27
16283,2000-04-11,1,90.36
16298,2000-05-10,1,90.96
16310,2000-11-11,1,86.63
16313,2000-11-18,1,95.64
16321,2000-02-11,1,87.48
16330,2000-04-23,1,98.87
16338,2000-08-05,1,98.96
16345,2000-11-04,1,90.81
16347,2000-07-24,1,86.33
16350,2000-05-04,1,99.01
16360,2000-06-16,1,92.13
16362,2000-03-23,1,98.12
16364,2000-04-20,1,92.41
16368,2000-05-30,1,90.49
16375,2000-07-01,1,89.39
16387,2000-04-16,1,99.24
16395,2000-07-01,1,98.42
16406,2000-12-05,1,86.65
16420,2000-11-13,1,98.28
16426,2000-08-30,1,99.21
16427,2000-12-18,1,85.05
16438,2000-06-15,1,97.98
16441,2000-02-22,1,93.05
16443,2000-12-30,1,98.71
16449,2000-08-01,1,99.86
16453,2000-10-08,1,97.03
16455,2000-03-26,1,86.47
16457,2000-09-15,1,99.39
16459,2000-09-22,1,87.0
16461,2000-09-23,1,89.91
16463,2000-04-15,1,91.69
16471,2000-10-22,1,86.92
16472,2000-12-01,1,98.34
16473,2000-02-29,1,86.14
16482,2000-09-11,1,98.73
16485,2000-03-05,1,87.52
16487,2000-07-23,1,93.89
16493,2000-01-08,1,96.3
16494,2000-09-30,1,86.06
16502,2000-06-29,1,93.56
16506,2000-05-29,1,85.58
16511,2000-02-27,1,87.42
16512,2000-11-24,1,87.62
16514,2000-11-08,1,94.32
16515,2000-02-22,1,89.55
16517,2000-07-02,1,93.79
16541,2000-03-25,1,99.66
16548,2000-08-08,1,86.49
16549,2000-07-07,1,98.76
16550,2000-05-21,1,98.11
16556,2000-08-20,1,97.46
16557,2000-12-17,1,88.99
16560,2000-12-08,1,92.81
16563,2000-07-17,1,91.57
16565,2000-03-06,1,87.35
16569,2000-10-01,1,99.02
16571,2000-07-04,1,98.37
16578,2000-07-02,1,95.92
16580,2000-11-30,1,92.13
16594,2000-01-06,1,97.93
16600,2000-08-04,1,87.21
16607,2000-08-18,1,93.83
16630,2000-03-22,1,99.32
16632,2000-09-10,1,92.1
16636,2000-09-03,1,92.61
16641,2000-02-09,1,91.67
16671,2000-02-15,1,93.51
16686,2000-04-25,1,92.75
16688,2000-03-03,1,91.96
16698,2000-07-13,1,94.49
16700,2000-09-04,1,95.1
16709,2000-03-12,1,98.68
16722,2000-03-06,1,85.26
16726,2000-05-01,1,95.09
16727,2000-10-03,1,93.16
16741,2000-08-04,1,91.99
16743,2000-03-11,1,98.15
16748,2000-10-20,1,94.18
16750,2000-05-20,1,95.94
16759,2000-07-23,1,94.54
16762,2000-10-25,1,85.91
16768,2000-01-20,1,88.87
16774,2000-01-01,1,95.03
16775,2000-09-30,1,88.89
16792,2000-03-31,1,90.74
16799,2000-07-30,1,90.27
16807,2000-01-17,1,97.88
16808,2000-10-04,1,86.65
16822,2000-02-01,1,93.68
16831,2000-04-06,1,86.74
16853,2000-04-03,1,96.44
16862,2000-12-03,1,92.75
16879,2000-01-23,1,86.38
16901,2000-08-18,1,90.13
16904,2000-09-03,1,94.89
16907,2000-06-03,1,93.07
16916,2000-07-10,1,96.14
16930,2000-09-06,1,92.67
16938,2000-02-05,1,98.83
16949,2000-05-08,1,93.22
16956,2000-04-30,1,88.01
16959,2000-06-14,1,95.68
16963,2000-03-19,1,87.62
16966,2000-08-17,1,94.48
16969,2000-12-10,1,93.49
16979,2000-01-28,1,87.04
16988,2000-03-29,1,87.09
16995,2000-02-06,1,96.61
17003,2000-03-02,1,96.52
17006,2000-08-01,1,98.22
17013,2000-09-04,1,97.3
17021,2000-04-16,1,98.39
17029,2000-01-25,1,86.62
17053,2000-01-24,1,97.94
17058,2000-10-11,1,95.81
17060,2000-08-11,1,87.58
17065,2000-03-25,1,88.54
17071,2000-12-28,1,95.23
17075,2000-09-20,1,97.48
17084,2000-12-11,1,88.29
17095,2000-08-21,1,88.8
17096,2000-07-08,1,93.42
17098,2000-06-14,1,99.34
17108,2000-09-03,1,96.11
17112,2000-09-19,1,97.6
17122,2000-09-15,1,97.21
17125,2000-01-17,1,89.03
17126,2000-04-26,1,91.94
17129,2000-10-19,1,89.94
17134,2000-08-12,1,92.2
17136,2000-01-04,1,86.43
17137,2000-04-16,1,87.07
17153,2000-11-06,1,96.54
17161,2000-12-26,1,85.96
17178,2000-01-16,1,85.87
17185,2000-06-25,1,85.21
17189,2000-09-09,1,96.66
17190,2000-10-04,1,89.73
17196,2000-03-30,1,96.25
17203,2000-08-25,1,90.39
17220,2000-04-23,1,95.41
17229,2000-12-20,1,91.82
17232,2000-10-30,1,88.67
17241,2000-12-29,1,98.65
17245,2000-01-13,1,99.56
17252,2000-08-10,1,90.8
17253,2000-09-18,1,85.5
17285,2000-06-24,1,96.98
17298,2000-02-25,1,93.81
17303,2000-03-22,1,92.86
17305,2000-06-07,1,96.27
17307,2000-10-17,1,98.36
17317,2000-03-31,1,96.79
17321,2000-10-15,1,97.74
17325,2000-04-20,1,98.74
17330,2000-03-09,1,85.86
17333,2000-06-17,1,85.07
17339,2000-03-11,1,90.59
17346,2000-06-08,1,99.36
17350,2000-10-25,1,93.86
17365,2000-05-22,1,94.72
17366,2000-07-24,1,96.6
17370,2000-11-06,1,92.78
17383,2000-02-17,1,92.95
17387,2000-10-07,1,88.19
17388,2000-02-08,1,87.71
17390,2000-06-02,1,92.66
17394,2000-05-09,1,98.93
17415,2000-03-03,1,87.62
17422,2000-10-07,1,88.7
17428,2000-08-12,1,98.25
17436,2000-12-19,1,93.32
17438,2000-10-18,1,94.32
17440,2000-11-04,1,94.07
17449,2000-11-15,1,98.02
17460,2000-06-06,1,87.01
17470,2000-09-03,1,97.08
17481,2000-08-13,1,98.55
17486,2000-11-18,1,85.63
17489,2000-09-27,1,92.06
17493,2000-09-02,1,96.0
17509,2000-01-08,1,99.01
17511,2000-08-24,1,85.42
17519,2000-05-25,1,87.03
17534,2000-01-26,1,92.46
17536,2000-02-23,1,90.75
17542,2000-11-11,1,92.82
17546,2000-04-02,1,93.22
17552,2000-09-01,1,99.48
17556,2000-06-22,1,99.45
17576,2000-09-17,1,94.12
17582,2000-12-13,1,89.0
17585,2000-10-17,1,85.96
17586,2000-11-29,1,98.89
17599,2000-11-03,1,98.4
17605,2000-05-17,1,96.05
17608,2000-03-10,1,85.71
17609,2000-09-17,1,99.3
17611,2000-04-15,1,98.13
17616,2000-07-02,1,98.47
17621,2000-10-25,1,94.74
17630,2000-01-18,1,95.31
17632,2000-04-30,1,94.07
17636,2000-08-07,1,87.97
17640,2000-01-03,1,98.53
17646,2000-12-20,1,88.06
17652,2000-12-23,1,94.28
17660,2000-03-24,1,85.39
17662,2000-01-02,1,97.0
17665,2000-02-14,1,96.14
17670,2000-08-18,1,89.14
17674,2000-02-24,1,91.83
17675,2000-02-22,1,96.85
17677,2000-06-15,1,87.69
17682,2000-08-02,1,88.34
17686,2000-04-21,1,93.29
17687,2000-09-29,1,93.57
17693,2000-12-22,1,93.52
17694,2000-09-28,1,91.5
17695,2000-05-05,1,96.77
17702,2000-12-29,1,93.98
17708,2000-11-29,1,95.34
17710,2000-05-10,1,92.03
17711,2000-07-11,1,88.06
17715,2000-12-07,1,88.13
17718,2000-05-15,1,95.7
17725,2000-03-27,1,97.78
17726,2000-03-05,1,94.52
17735,2000-03-24,1,93.64
17745,2000-08-29,1,92.17
17762,2000-02-15,1,95.51
17770,2000-10-22,1,99.71
17772,2000-04-01,1,90.29
17774,2000-04-02,1,93.44
17781,2000-11-17,1,87.07
17782,2000-09-17,1,95.28
17786,2000-02-26,1,85.65
17792,2000-11-23,1,92.59
17793,2000-12-08,1,91.15
17794,2000-09-28,1,98.6
17800,2000-03-15,1,99.88
17801,2000-05-18,1,90.28
17803,2000-09-11,1,99.64
17814,2000-08-09,1,96.95
17831,2000-01-26,1,97.24
17840,2000-01-19,1,90.06
17843,2000-05-05,1,98.8
17853,2000-05-20,1,86.35
17855,2000-09-18,1,85.23
17861,2000-06-04,1,97.28
17867,2000-06-27,1,90.95
17872,2000-04-07,1,95.81
17880,2000-01-18,1,95.41
17885,2000-09-06,1,97.66
17887,2000-09-20,1,87.22
17891,2000-03-09,1,85.96
17902,2000-08-22,1,86.09
17911,2000-03-15,1,87.3
17922,2000-07-02,1,93.91
17924,2000-01-23,1,92.7
17926,2000-01-28,1,90.94
17927,2000-04-28,1,89.62
17929,2000-09-11,1,95.25
17934,2000-06-04,1,93.63
17936,2000-11-27,1,86.69
17939,2000-06-23,1,85.02
17943,2000-01-16,1,89.45
17946,2000-10-10,1,94.75
17958,2000-05-23,1,99.71
17980,2000-02-09,1,94.04
17983,2000-11-05,1,92.13
17987,2000-09-17,1,87.05
17989,2000-09-03,1,98.76
17993,2000-12-11,1,95.07
18001,2000-12-26,1,91.79
18025,2000-12-27,1,91.75
18036,2000-10-12,1,89.55
18037,2000-02-17,1,96.06
18039,2000-09-17,1,99.31
18047,2000-04-03,1,91.44
18062,2000-04-02,1,98.9
18063,2000-03-08,1,95.87
18068,2000-10-26,1,86.58
18074,2000-02-18,1,86.76
18078,2000-01-17,1,86.75
18085,2000-02-29,1,97.85
18099,2000-04-22,1,99.0
18103,2000-10-26,1,86.0
18108,2000-02-26,1,97.01
18111,2000-11-21,1,88.23
18115,2000-10-15,1,95.3
18131,2000-02-25,1,96.58
18132,2000-05-16,1,97.61
18133,2000-10-03,1,85.41
18138,2000-08-08,1,95.38
18139,2000-12-16,1,94.27
18148,2000-04-03,1,96.52
18151,2000-04-09,1,89.63
18153,2000-02-23,1,85.39
18159,2000-09-18,1,87.3
18169,2000-10-05,1,89.19
18171,2000-04-17,1,99.61
18176,2000-10-31,1,96.95
18179,2000-04-04,1,99.75
18189,2000-07-19,1,85.75
18195,2000-11-23,1,92.21
18198,2000-10-02,1,96.31
18199,2000-07-19,1,85.4
18201,2000-12-02,1,92.76
18203,2000-05-10,1,99.36
18206,2000-10-12,1,93.73
18207,2000-05-04,1,89.44
18223,2000-03-10,1,93.16
18231,2000-09-18,1,94.01
18232,2000-07-20,1,94.01
18264,2000-03-25,1,87.63
18271,2000-02-09,1,93.14
18272,2000-05-02,1,88.96
18274,2000-04-13,1,85.95
18287,2000-04-08,1,97.47
18296,2000-07-28,1,91.39
18306,2000-08-10,1,95.07
18308,2000-01-15,1,91.71
18339,2000-01-13,1,91.21
18344,2000-03-08,1,97.24
18346,2000-03-02,1,98.66
18350,2000-11-08,1,94.31
18351,2000-02-22,1,88.79
18355,2000-03-04,1,92.43
18360,2000-01-27,1,90.74
18361,2000-04-26,1,86.83
18375,2000-04-24,1,99.39
18381,2000-08-24,1,86.38
18386,2000-12-24,1,86.18
18393,2000-05-29,1,86.18
18395,2000-11-22,1,99.1
18400,2000-11-02,1,87.11
18404,2000-08-25,1,90.72
18409,2000-12-06,1,94.42
18412,2000-12-03,1,86.16
18416,2000-01-11,1,90.77
18427,2000-12-08,1,97.52
18437,2000-02-11,1,94.78
18439,2000-06-13,1,87.54
18442,2000-04-17,1,98.08
18451,2000-04-26,1,87.12
18455,2000-07-17,1,87.28
18461,2000-10-11,1,97.93
18462,2000-07-24,1,87.1
18465,2000-09-01,1,94.39
18469,2000-04-19,1,92.51
18479,2000-01-26,1,93.97
18491,2000-06-27,1,85.91
18494,2000-12-30,1,98.69
18500,2000-11-27,1,86.9
18502,2000-09-11,1,94.68
18517,2000-06-19,1,93.55
18522,2000-04-28,1,88.33
18531,2000-10-21,1,99.59
18534,2000-09-29,1,95.05
18543,2000-01-14,1,99.14
18551,2000-03-16,1,92.46
18565,2000-01-27,1,93.43
18572,2000-07-18,1,87.68
18582,2000-01-10,1,97.01
18583,2000-10-09,1,95.6
18588,2000-10-08,1,93.53
18589,2000-05-11,1,99.77
18592,2000-04-26,1,85.03
18593,2000-04-18,1,93.12
18597,2000-07-24,1,93.9
18629,2000-07-16,1,89.96
18633,2000-08-02,1,86.95
18635,2000-10-03,1,88.6
18638,2000-11-11,1,89.45
18643,2000-06-18,1,86.83
18645,2000-11-13,1,91.26
18661,2000-04-11,1,87.79
18664,2000-05-29,1,95.85
18665,2000-07-26,1,96.48
18671,2000-02-19,1,97.68
18674,2000-05-23,1,95.29
18683,2000-08-10,1,91.16
18684,2000-09-22,1,89.68
